gendid	chr	s1	s2
7596	1	1	2
7597	1	1	2
7598	1	1	2
7599	1	1	2
7600	1	1	2
7601	1	1	2
7602	1	1	2
7603	1	1	2
7604	1	1	2
7605	1	1	2
7606	1	1	2
7607	1	1	2
7608	1	1	2
7609	1	1	2
7610	1	1	2
7611	1	1	2
7612	1	1	2
7613	1	1	2
7614	1	1	2
7615	1	1	2
7616	1	1	2
7617	1	1	2
7618	1	1	2
7619	1	1	2
7620	1	1	2
7621	1	1	2
7622	1	1	2
7623	1	1	2
7624	1	1	2
7625	1	1	2
7626	1	1	2
7627	1	1	2
7628	1	1	2
7629	1	1	2
7630	1	1	2
7631	1	1	2
7632	1	1	2
7633	1	1	2
7634	1	1	2
7635	1	1	2
7636	1	1	2
7637	1	1	2
7638	1	1	2
7639	1	1	2
7640	1	1	2
7641	1	1	2
7642	1	1	2
7643	1	1	2
7644	1	1	2
7645	1	1	2
7646	1	1	2
7647	1	1	2
7648	1	1	2
7649	1	1	2
7650	1	1	2
7651	1	1	2
7652	1	1	2
7653	1	1	2
7654	1	1	2
7655	1	1	2
7656	1	1	2
7657	1	1	2
7658	1	1	2
7659	1	1	2
7660	1	1	2
7661	1	1	2
7662	1	1	2
7663	1	1	2
7664	1	1	2
7665	1	1	2
7666	1	1	2
7667	1	1	2
7668	1	1	2
7669	1	1	2
7670	1	1	2
7671	1	1	2
7672	1	1	2
7673	1	1	2
7674	1	1	2
7675	1	1	2
7676	1	1	2
7677	1	1	2
7678	1	1	2
7679	1	1	2
7680	1	1	2
7681	1	1	2
7682	1	1	2
7683	1	1	2
7684	1	1	2
7685	1	1	2
7686	1	1	2
7687	1	1	2
7688	1	1	2
7689	1	1	2
7690	1	1	2
7691	1	1	2
7692	1	1	2
7693	1	1	2
7694	1	1	2
7695	1	1	2
7696	1	1	2
7697	1	1	2
7698	1	1	2
7699	1	1	2
7700	1	1	2
7701	1	1	2
7702	1	1	2
7703	1	1	2
7704	1	1	2
7705	1	1	2
7706	1	1	2
7707	1	1	2
7708	1	1	2
7709	1	1	2
7710	1	1	2
7711	1	1	2
7712	1	1	2
7713	1	1	2
7714	1	1	2
7715	1	1	2
7716	1	1	2
7717	1	1	2
7718	1	1	2
7719	1	1	2
7720	1	1	2
7721	1	1	2
7722	1	1	2
7723	1	1	2
7724	1	1	2
7725	1	1	2
7726	1	1	2
7727	1	1	2
7728	17	5392183	5392801
7729	2	99785838	99797445
7730	3	69788749	70014400
7731	1	226411383	226413514
7732	10	129897454	129923932
7733	20	10385895	10394163
7734	22	40807394	40859232
7735	16	14234464	14355302
7736	7	130827672	131172488
7737	19	2037738	2050851
7738	3	12598650	12623753
7739	15	23810930	23812454
7740	17	56283440	56296873
7741	10	27964158	28032345
7742	9	5892475	5908709
7743	22	50500012	50523332
7744	12	121125100	121134349
7745	4	185616442	185655217
7746	12	6857961	6861501
7747	3	37035039	37092145
7748	14	75483785	75516359
7749	16	74706402	74729656
7750	11	118307228	118392888
7751	12	49415563	49449108
7752	7	151833917	152132872
7753	7	104681400	104753781
7754	19	6213053	6279796
7755	10	21823574	22030913
7756	1	151039701	151039974
7757	9	20346441	20622256
7758	6	168227813	168370616
7759	6	33762602	33768941
7760	13	49794474	49796514
7761	2	238402070	238462236
7762	16	2256087	2258879
7763	17	40719143	40723622
7764	12	122516760	122626360
7765	7	73008195	73038823
7766	16	83932750	83949095
7767	4	146560292	146576587
7768	12	109994833	110011286
7769	1	45966005	45974888
7770	2	150426488	150443612
7771	17	53471695	53499057
7772	7	4947027	4998649
7773	3	154801957	154898249
7774	1	2522429	2560924
7775	11	102661143	102668824
7776	11	102641524	102651323
7777	22	24115058	24125732
7778	11	102733831	102745668
7779	11	102814995	102826435
7780	14	23306027	23315249
7781	16	58060255	58079351
7782	8	89053689	89339436
7783	12	132313040	132335820
7784	12	56230820	56236615
7785	16	55513392	55539355
7786	11	102448057	102496051
7787	10	127455231	127464391
7788	1	1567598	1570002
7789	20	33814542	33862413
7790	16	3096919	3109100
7791	11	5009442	5013473
7792	11	102562497	102576446
7793	17	34093519	34122382
7794	11	102706857	102714278
7795	11	102391507	102401432
7796	20	44637566	44645008
7797	4	90816123	90874570
7798	10	99218449	99258142
7799	22	28146903	28196532
7800	14	61201581	61435068
7801	4	154265890	154336010
7802	1	158811944	158819028
7803	15	56721299	56757171
7804	17	2290195	2304007
7805	7	156798214	156803045
7806	14	93649532	93650588
7807	3	39543561	39554914
7808	18	33767503	33848649
7809	6	39876823	39902157
7810	5	52394432	52403005
7811	20	49575380	49576763
7812	2	223536505	223574610
7813	11	75428934	75442332
7814	7	100839227	100844136
7815	2	74688402	74692375
7816	16	77225383	77232206
7817	12	62860988	62986530
7818	3	108677812	108836907
7819	22	31322790	31346403
7820	21	37692563	37747595
7821	15	79165360	79189410
7822	1	2252822	2322973
7823	2	39108583	39109657
7824	12	122090640	122107390
7825	10	99376020	99379411
7826	9	124922252	124962211
7827	8	57025501	57026542
7828	7	100210415	100212807
7829	1	113217535	113243130
7830	22	50528518	50599879
7831	6	132618292	132722566
7832	17	7487181	7490870
7833	9	13106964	13250315
7834	16	128309	135777
7835	2	71357796	71377146
7836	16	82182336	82203781
7837	13	20207889	20246016
7838	12	123641354	123706335
7839	15	75182415	75190072
7840	1	43803520	43818444
7841	19	4343591	4360000
7842	17	56348017	56358120
7843	17	41955175	41981829
7844	17	41879069	41909275
7845	2	202509933	202558678
7846	14	67745888	67799674
7847	7	24663287	24727234
7848	10	28342994	28527534
7849	18	11884444	11897264
7850	22	43820992	43901497
7851	17	16946163	17088209
7852	22	37415878	37425556
7853	2	27532780	27545385
7854	19	18304092	18306866
7855	1	161275666	161279696
7856	1	167691389	167757159
7857	11	118127965	118134869
7858	11	118100609	118123010
7859	1	181003144	181024402
7860	21	33671283	33686965
7861	6	84765038	84799201
7862	3	138091726	138121112
7863	17	60705164	60769813
7864	11	94153291	94225968
7865	2	216809586	216878051
7866	4	6710973	6711357
7867	11	68747490	68748456
7868	11	3249091	3250027
7869	11	68772746	68777370
7870	11	3239174	3240044
7871	11	18955363	18956332
7872	11	19076957	19077950
7873	19	13875403	13883096
7874	17	34958240	34964852
7875	18	48325707	48346286
7876	13	21751056	21751365
7877	4	78784003	78873762
7878	17	45901571	45908878
7879	11	66203478	66206226
7880	17	79670532	79674271
7881	8	121408343	121457335
7882	6	44081580	44084349
7883	8	55047844	55060280
7884	11	59573820	59578132
7885	11	6703349	6704528
7886	6	160211620	160219156
7887	2	75873934	75882412
7888	6	43022012	43027120
7889	11	68658799	68671279
7890	5	154320671	154346458
7891	11	1968593	1977651
7892	1	156707190	156708497
7893	17	48445453	48450532
7894	16	417675	420219
7895	3	131181567	131221666
7896	7	42971986	42977176
7897	2	27994645	28002424
7898	19	17416702	17417189
7899	2	86426614	86439550
7900	1	54665917	54683923
7901	17	73894931	73900957
7902	21	26958019	26979788
7903	19	10362930	10370490
7904	22	19420078	19423486
7905	9	140446534	140446948
7906	12	93863062	93894998
7907	1	1	2
7908	10	102739010	102747201
7909	2	224822190	224831752
7910	17	36453150	36478479
7911	15	89002844	89010609
7912	3	179306660	179322413
7913	11	73499017	73575416
7914	11	64889819	64893345
7915	12	6601437	6602303
7916	14	23299122	23303531
7917	2	74699246	74699788
7918	19	3762699	3767392
7919	1	228294461	228295962
7920	19	39421935	39423341
7921	1	174983805	174992545
7922	1	36921389	36929877
7923	6	43639499	43655517
7924	9	138392557	138395980
7925	1	150266787	150280663
7926	3	139062869	139075857
7927	7	43906298	43909095
7928	3	15093948	15106702
7929	20	3026715	3028516
7930	5	71516736	71616049
7931	8	80831215	80942484
7932	5	44809065	44815305
7933	13	41303508	41345273
7934	7	140706230	140710434
7935	16	1822222	1823121
7936	12	27863777	27908384
7937	5	68513657	68525053
7938	2	95753102	95787537
7939	21	35446001	35514901
7940	17	73257982	73262005
7941	2	105654551	105716220
7942	9	125033171	125084897
7943	6	24403275	24423923
7944	1	1	2
7945	11	10597879	10715150
7946	11	60229848	60235942
7947	11	60557809	60567383
7948	11	60264792	60274598
7949	11	60285557	60310049
7950	11	60164052	60184482
7951	11	60531207	60543189
7952	11	59856239	59863130
7953	11	59828634	59837707
7954	11	60048149	60075652
7955	11	60197148	60215233
7956	11	59939631	59949201
7957	11	60102369	60107429
7958	11	60150615	60161335
7959	11	60468334	60482888
7960	8	72754896	72756414
7961	2	17997786	17998368
7962	2	47630331	47710089
7963	1	76262671	76378573
7964	6	31708244	31730309
7965	2	48010373	48034000
7966	12	120783394	120806895
7967	17	55334104	55754390
7968	17	38282457	38290623
7969	3	135869989	135913956
7970	16	812681	818734
7971	16	819428	832927
7972	10	51549585	51562401
7973	9	35753097	35754127
7974	8	15967594	16035498
7975	8	9912027	10285823
7976	10	23384538	23409792
7977	12	65672549	65857103
7978	3	49924740	49941043
7979	2	190921984	190927323
7980	4	4861627	4864871
7981	5	174151663	174156587
7982	1	1	2
7983	16	56685866	56686978
7984	16	56691971	56693077
7985	16	56700791	56701906
7986	16	56703797	56704902
7987	1	1	2
7988	1	1	2
7989	1	1	2
7990	16	56666644	56667755
7991	16	56716453	56717962
7992	16	56642568	56643267
7993	16	56623503	56624862
7994	16	56599041	56602845
7995	14	105886373	105936553
7996	11	62361347	62368923
7997	2	42795886	42936260
7998	9	21802748	21862014
7999	8	121457711	121535577
8000	8	98656735	98736899
8001	7	91502908	91509398
8002	8	97251719	97270919
8003	2	242035413	242041689
8004	12	107371335	107372493
8005	1	38280808	38323331
8006	1	93545084	93602585
8007	15	65295400	65321952
8008	8	66582188	66621280
8009	10	135207725	135233670
8010	14	64855146	64925022
8011	6	151186959	151413693
8012	2	74425769	74441370
8013	4	75023856	75167527
8014	1	11850737	11863174
8015	15	80137552	80189331
8016	16	86565617	86588791
8017	2	55463784	55490995
8018	13	28009812	28014586
8019	11	68475776	68518129
8020	15	31233673	31283710
8021	1	149901021	149908541
8022	3	9691268	9743658
8023	11	95568454	95657119
8024	22	30367049	30421791
8025	17	56569024	56593944
8026	13	25823370	25861386
8027	8	17157371	17270802
8028	8	11142398	11180298
8029	11	92702892	92715479
8030	6	74171578	74210459
8031	10	30602538	30638205
8032	7	135614674	135661849
8033	1	236959004	237060945
8034	13	41791251	41835044
8035	5	7869247	7900172
8036	8	125565233	125740197
8037	16	70697580	70719695
8038	4	100496067	100544006
8039	8	17503435	17613317
8040	13	29598806	30077344
8041	2	177134358	177202393
8042	5	79279610	79287062
8043	1	155158611	155162635
8044	7	100612904	100661918
8045	3	124626994	124653557
8046	11	26582612	26588642
8047	19	8959608	9091815
8048	7	100663417	100701326
8049	1	1	2
8050	3	195447879	195460090
8051	1	1	2
8052	1	1	2
8053	3	195474047	195538689
8054	1	1	2
8055	11	1244354	1282839
8056	11	1013456	1036656
8057	4	71339739	71347596
8058	12	55248367	55252027
8059	14	57736033	57755603
8060	1	20827183	20834518
8061	19	1356389	1376576
8062	9	103340426	103348734
8063	11	65628225	65633524
8064	9	113431185	113563269
8065	3	52867340	52868965
8066	6	49399441	49427180
8067	6	8015882	8064610
8068	1	45794978	45805927
8069	16	88718933	88729489
8070	12	110012628	110034383
8071	16	29841871	29859311
8072	21	42803998	42830686
8073	21	42748834	42780161
8074	2	70142463	70165417
8075	5	176734120	176738832
8076	4	2252271	2263708
8077	10	111967567	112044746
8078	17	74673670	74707029
8079	1	1288984	1293885
8080	19	54376784	54377753
8081	1	1	2
8082	6	135502652	135539119
8083	17	4442235	4458620
8084	8	67476932	67525074
8085	20	42295924	42344728
8086	12	101988849	102078184
8087	19	50936211	50969463
8088	11	47353422	47374199
8089	1	203137787	203144884
8090	1	109836861	109849614
8091	8	128748840	128753205
8092	13	77619513	77900911
8093	17	48585907	48608790
8094	1	40363044	40367561
8095	2	16082187	16086220
8096	1	1	2
8097	6	153019038	153043389
8098	3	38180153	38182778
8099	15	48435105	48470435
8100	11	69062822	69063860
8101	2	241065980	241075765
8102	12	81110843	81112831
8103	12	81101499	81102740
8104	17	10395733	10419960
8105	17	8379122	8526565
8106	16	15797848	15932110
8107	17	10204268	10267848
8108	19	50713623	50813048
8109	3	108100392	108248113
8110	1	1	2
8111	17	10424597	10451238
8112	17	10531970	10558382
8113	17	10346692	10370063
8114	14	23851249	23876433
8115	14	23882063	23902942
8116	20	33563298	33589992
8117	17	10293771	10323545
8118	22	36678714	36745282
8119	2	211155770	211179767
8120	18	3253246	3255917
8121	12	111348881	111358334
8122	3	46899734	46904881
8123	17	45286789	45300409
8124	4	671816	675784
8125	12	56547703	56551511
8126	20	35173288	35177653
8127	6	16129554	16146983
8128	3	123332952	123512689
8129	20	30407384	30421601
8130	16	46741616	46782106
8131	16	30386179	30389222
8132	3	169492084	169504467
8133	5	16666801	16935918
8134	17	18022115	18082185
8135	1	1	2
8136	13	109282193	109859185
8137	17	27401788	27493959
8138	22	26157060	26423645
8139	17	34852095	34888369
8140	12	57422539	57442108
8141	2	192141622	192288687
8142	17	1369020	1395782
8143	17	30821777	31203891
8144	15	59429579	59664700
8145	19	8586412	8642194
8146	7	45002338	45018561
8147	12	109826524	109884988
8148	10	26241040	26500893
8149	2	171034798	171509632
8150	15	52605893	52821004
8151	15	52486099	52587834
8152	6	76527265	76624730
8153	11	76841681	76925742
8154	15	72118921	72338905
8155	19	17212528	17323120
8156	1	171605065	171621752
8157	17	12569506	12666962
8158	11	17741330	17743056
8159	10	95066720	95241952
8160	1	203053038	203055090
8161	18	3067260	3215222
8162	8	1998881	2092906
8163	1	24383854	24435127
8164	5	137206341	137223075
8165	10	75391688	75399776
8166	4	120057681	120107356
8167	5	150042504	150056438
8168	10	69881196	69970213
8169	19	46393881	46405032
8170	3	39942308	40299658
8171	1	59125669	59165725
8172	20	62830215	62871802
8173	2	1795639	1983550
8174	19	59073439	59082757
8175	4	40098961	40155858
8176	13	32977079	33002220
8177	13	33010519	33111165
8178	5	177546585	177549003
8179	13	21303219	21331738
8180	4	76832504	76862103
8181	11	89867927	89924916
8182	11	64812743	64825994
8183	3	174577198	175520992
8184	2	191523903	191555060
8185	12	57483055	57488505
8186	17	59667894	59668542
8187	7	45120108	45128494
8188	1	1	2
8189	9	138903362	138942368
8190	11	71164343	71212399
8191	16	66836912	66864803
8192	4	164048131	164087880
8193	22	42456283	42466302
8194	17	40688291	40696257
8195	16	5075479	5083916
8196	17	42082032	42085970
8197	9	130825707	130829381
8198	5	70265931	70320201
8199	13	101707647	102051478
8200	7	105891529	105925331
8201	10	120789314	120790193
8202	19	46417535	46417952
8203	19	13988063	13991318
8204	9	100819091	100845338
8205	4	89618357	89618906
8206	19	47991545	48018198
8207	7	102743876	102769224
8208	18	10526100	10550218
8209	8	144657008	144660489
8210	19	50861810	50868879
8211	1	1	2
8212	17	80416680	80446034
8213	16	780417	790986
8214	15	60715833	60770177
8215	18	55268884	55288950
8216	11	78147716	78285534
8217	8	18074403	18080430
8218	11	34129773	34167740
8219	19	55997076	55998324
8220	8	18257514	18258387
8221	3	50334034	50336646
8222	2	73868072	73868756
8223	2	73927749	73928433
8224	4	2061239	2065855
8225	17	72767863	72771838
8226	1	201617797	201789061
8227	11	19372500	20139805
8228	12	78225242	78604298
8229	2	15307172	15701429
8230	13	35516958	36245129
8231	2	203881108	204082078
8232	3	47021352	47050811
8233	1	19969806	19983623
8234	8	90947810	90996790
8235	1	16890438	16918517
8236	1	21771580	21809880
8237	1	120377388	120387159
8238	17	41327817	41362094
8239	8	102701537	102731858
8240	11	112832334	113146110
8241	21	22370882	22910279
8242	19	19327763	19360721
8243	12	6604265	6640579
8244	11	134022839	134093821
8245	4	17812701	17845049
8246	7	158424358	158494591
8247	2	97001568	97039090
8248	22	50946767	50961805
8249	9	100396164	100433482
8250	3	196663882	196669375
8251	19	39687623	39691397
8252	1	36023792	36031265
8253	1	183525253	183559465
8254	22	37257214	37273866
8255	3	136646844	136667296
8256	2	106471520	106509633
8257	2	183790430	183902828
8258	12	54891574	54936470
8259	2	133430862	134275098
8260	3	48711977	48723241
8261	2	232319902	232329065
8262	19	3186029	3207687
8263	2	24881547	24991261
8264	8	71025867	71128981
8265	20	46250992	46282162
8266	10	51568357	51589231
8267	20	44690939	44708064
8268	20	33303126	33370159
8269	6	126136501	126249918
8270	17	15935610	16097884
8271	12	124809948	124979798
8272	19	55417546	55424240
8273	1	160313187	160328062
8274	18	2572985	2616574
8275	16	15758636	15818109
8276	17	8347590	8370342
8277	5	141488540	141524240
8278	13	80055339	80125256
8279	15	29560995	29561910
8280	9	140100230	140110869
8281	8	134251121	134296555
8282	14	21485755	21491475
8283	20	35281923	35350139
8284	16	58498335	58545481
8285	5	149900817	149932895
8286	10	75562209	75568147
8287	4	118975066	119176868
8288	2	240900535	240964719
8289	19	5892928	5903720
8290	12	95365216	95397457
8291	5	140025172	140027169
8292	12	57629346	57630869
8293	22	42482187	42486827
8294	9	124906520	124921957
8295	16	23593605	23607612
8296	15	41679642	41689258
8297	5	60241083	60448783
8298	3	49059578	49060606
8299	14	92582537	92588122
8300	16	2009626	2011908
8301	7	140396545	140404735
8302	2	201943606	201950339
8303	3	120315207	120321118
8304	3	179322604	179341829
8305	9	32553874	32573059
8306	19	14676945	14682813
8307	10	102283594	102289609
8308	4	140213704	140216953
8309	11	77780919	77790791
8310	2	206988909	207023858
8311	1	161172176	161183984
8312	11	47600644	47606034
8313	5	52856493	52979052
8314	1	39494397	39500169
8315	5	1801532	1816031
8316	19	1383926	1395488
8317	11	67799619	67804061
8318	11	67374476	67379930
8319	21	44313444	44329132
8320	2	152342274	152589671
8321	10	21074676	21462763
8322	8	91804115	91967741
8323	16	84002254	84035952
8324	20	32245635	32262159
8325	1	16767257	16785492
8326	12	97301390	97345832
8327	15	56122095	56285754
8328	18	55711893	56063502
8329	14	24686333	24701474
8330	6	11185395	11306237
8331	8	24810323	24814030
8332	1	71873129	72748178
8333	15	75641247	75647376
8334	4	178231108	178283626
8335	4	170315661	170523782
8336	3	27257323	27394374
8337	3	130748553	131068621
8338	1	211831999	211848822
8339	13	52707278	52730327
8340	3	52745793	52804763
8341	13	52639543	52701619
8342	9	127019976	127113227
8343	1	198201711	198288653
8344	17	27055832	27069006
8345	14	75551267	75593625
8346	9	140343846	140353555
8347	11	20691270	21596569
8348	12	44902717	45307620
8349	1	212606286	212619349
8350	15	73345017	73595038
8351	1	156639114	156647057
8352	10	5454656	5498958
8353	18	70416263	70534527
8354	16	47117132	47177524
8355	2	233897382	233899768
8356	11	74700106	74717538
8357	2	242752524	242758375
8358	10	105254145	105350130
8359	5	172068410	172113929
8360	20	44517397	44519631
8361	17	7219442	7232632
8362	2	182542517	182543588
8363	17	37761704	37762853
8364	12	55420224	55421220
8365	7	31377869	31378883
8366	5	134870667	134871381
8367	4	113435813	113436632
8368	10	71332155	71332800
8369	1	78381792	78408515
8370	17	29422328	29701174
8371	22	29999988	30090792
8372	22	42781167	42828364
8373	1	204913444	204985668
8374	16	69600205	69729275
8375	18	77156225	77287531
8376	20	50015224	50179169
8377	16	28962333	28975185
8378	16	68119585	68260375
8379	14	24836261	24846912
8380	12	54686158	54689033
8381	2	178095513	178129305
8382	1	61543298	61920993
8383	9	14088308	14398631
8384	19	3359681	3462768
8385	9	94171628	94173017
8386	19	13106652	13201185
8387	4	103446676	103537752
8388	10	104155717	104162134
8389	19	39390673	39399473
8390	19	36379461	36388559
8391	6	44226956	44233501
8392	3	101568473	101578216
8393	11	129734620	129762784
8394	20	34257544	34287211
8395	2	69623378	69664555
8396	9	33290571	33369977
8397	4	47850180	47916221
8398	6	41046829	41065150
8399	12	104513515	104529232
8400	1	41204516	41236501
8401	14	77732879	77737281
8402	14	23938925	23947236
8403	2	233744199	233839601
8404	1	115828691	115829417
8405	17	47572780	47590372
8406	3	25760951	25831357
8407	15	90808945	90815021
8408	2	219941103	220023085
8409	1	160340522	160340924
8410	1	116380586	116380994
8411	10	115614632	115668296
8412	13	39612777	39622064
8413	16	618048	618420
8414	22	42070937	42084801
8415	1	236141167	236228380
8416	14	52472204	52535713
8417	2	201756667	201768402
8418	14	51190181	51288775
8419	9	95887190	95896500
8420	12	674401	772665
8421	20	25434087	25507224
